ts,price,event,reason,zone_ts,zone_px,zone_dir,zone_dist,conf_tol,m15_atr,session_mult,h4_score,h1_score,ltf_score,regime,regime_mult,total_score,confidence_mult,risk_amt,qty,entry_exec
2026-07-23 13:10:00,28904.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.0028460927549365583,0.0025,,,,,,,,,,,,
2026-07-23 13:10:00,28904.0,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.010175969097107527,0.0025,,,,,,,,,,,,
2026-07-23 13:15:00,28902.0,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.004541250988070771,0.0025,,,,,,,,,,,,
2026-07-23 13:15:00,28902.0,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.012301944921275313,0.0025,,,,,,,,,,,,
2026-07-23 13:15:00,28902.0,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.010829131359303941,0.0025,,,,,,,,,,,,
2026-07-23 13:15:00,28902.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.0027767012456122475,0.0025,,,,,,,,,,,,
2026-07-23 13:15:00,28902.0,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.010244459550394469,0.0025,,,,,,,,,,,,
2026-07-23 13:20:00,28910.8,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.004238156496640965,0.0025,,,,,,,,,,,,
2026-07-23 13:20:00,28910.8,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.010527951384076018,0.0025,,,,,,,,,,,,
2026-07-23 13:20:00,28910.8,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.003082023886639189,0.0025,,,,,,,,,,,,
2026-07-23 13:20:00,28910.8,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.009943101555931947,0.0025,,,,,,,,,,,,
2026-07-23 13:25:00,28914.5,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.004110719040017034,0.0025,,,,,,,,,,,,
2026-07-23 13:25:00,28914.5,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.010401318894491515,0.0025,,,,,,,,,,,,
2026-07-23 13:25:00,28914.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.0032103981788891888,0.0025,,,,,,,,,,,,
2026-07-23 13:25:00,28914.5,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.009816394217351079,0.0025,,,,,,,,,,,,
2026-07-23 13:30:00,28954.25,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.002741627445206149,0.0025,,,,,,,,,,,,
2026-07-23 13:30:00,28954.25,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.009040875256388005,0.0025,,,,,,,,,,,,
2026-07-23 13:30:00,28954.25,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.004589554426709862,0.0025,,,,,,,,,,,,
2026-07-23 13:30:00,28954.25,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.008455146458273097,0.0025,,,,,,,,,,,,
2026-07-23 13:35:00,28971.25,enter,entry,2026-07-21 00:00:00,29033.85,short,0.002156103995853066,,,1.0,2.75,2.0,1.0,bull,0.5,5.75,1.6,394.8430459704806,0.8602397097663858,28971.25
2026-07-23 13:40:00,28961.8,bar_skip,cooldown,,,,,,,,,,,,,,,,,
2026-07-23 13:45:00,28967.5,bar_skip,cooldown,,,,,,,,,,,,,,,,,
2026-07-23 13:50:00,28959.3,bar_skip,cooldown,,,,,,,,,,,,,,,,,
2026-07-23 13:55:00,28963.75,zone_skip,chasing,2026-07-21 00:00:00,29033.85,short,0.0024144231646853085,,43.26215975152833,,,,,,,,,,,
2026-07-23 13:55:00,28963.75,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.008715737783130562,0.0025,,,,,,,,,,,,
2026-07-23 13:55:00,28963.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.004919164096000337,0.0025,,,,,,,,,,,,
2026-07-23 13:55:00,28963.75,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.00812981680516012,0.0025,,,,,,,,,,,,
2026-07-23 14:00:00,28918.55,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.003971226688847648,0.0025,,,,,,,,,,,,
2026-07-23 14:00:00,28918.55,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.010262707655892316,0.0025,,,,,,,,,,,,
2026-07-23 14:00:00,28918.55,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.0033509159852708925,0.0025,,,,,,,,,,,,
2026-07-23 14:00:00,28918.55,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.009677701049445044,0.0025,,,,,,,,,,,,
2026-07-23 14:05:00,28902.5,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.004524029710148621,0.0025,,,,,,,,,,,,
2026-07-23 14:05:00,28902.5,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.012319457583805956,0.0025,,,,,,,,,,,,
2026-07-23 14:05:00,28902.5,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.010812018860711444,0.0025,,,,,,,,,,,,
2026-07-23 14:05:00,28902.5,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.002794049122943325,0.0025,,,,,,,,,,,,
2026-07-23 14:05:00,28902.5,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.010227336937072734,0.0025,,,,,,,,,,,,
2026-07-23 14:10:00,28919.0,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.0039557275387176885,0.0025,,,,,,,,,,,,
2026-07-23 14:10:00,28919.0,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.010247306407159044,0.0025,,,,,,,,,,,,
2026-07-23 14:10:00,28919.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.0033665290748688876,0.0025,,,,,,,,,,,,
2026-07-23 14:10:00,28919.0,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.009662290697455458,0.0025,,,,,,,,,,,,
2026-07-23 14:15:00,28912.0,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.004196825429627781,0.0025,,,,,,,,,,,,
2026-07-23 14:15:00,28912.0,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.010486881387454001,0.0025,,,,,,,,,,,,
2026-07-23 14:15:00,28912.0,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.0031236587922338003,0.0025,,,,,,,,,,,,
2026-07-23 14:15:00,28912.0,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.009902007283959756,0.0025,,,,,,,,,,,,
2026-07-23 14:20:00,28873.5,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.005522863829633292,0.0025,,,,,,,,,,,,
2026-07-23 14:20:00,28873.5,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.011303723157028675,0.0025,,,,,,,,,,,,
2026-07-23 14:20:00,28873.5,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.01180454377907627,0.0025,,,,,,,,,,,,
2026-07-23 14:20:00,28873.5,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.0017878722377408218,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 14:20:00,28873.5,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.011220448509733399,0.0025,,,,,,,,,,,,
2026-07-23 14:25:00,28855.55,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.006141107707038484,0.0025,,,,,,,,,,,,
2026-07-23 14:25:00,28855.55,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.010675018572178573,0.0025,,,,,,,,,,,,
2026-07-23 14:25:00,28855.55,zone_skip,tolerance,2026-07-22 04:00:00,29218.41,short,0.012418882478546936,0.0025,,,,,,,,,,,,
2026-07-23 14:25:00,28855.55,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.001165083441555109,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 14:25:00,28855.55,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.011835150327983733,0.0025,,,,,,,,,,,,
2026-07-23 14:30:00,28841.5,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.006625025616650859,0.0025,,,,,,,,,,,,
2026-07-23 14:30:00,28841.5,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.010182912755067537,0.0025,,,,,,,,,,,,
2026-07-23 14:30:00,28841.5,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.0006776080885518525,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 14:30:00,28841.5,zone_skip,tolerance,2026-07-23 00:00:00,29201.15,short,0.012316295762324478,0.0025,,,,,,,,,,,,
2026-07-23 14:35:00,28790.55,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.008379873836917918,0.0025,,,,,,,,,,,,
2026-07-23 14:35:00,28790.55,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.008398372443195011,0.0025,,,,,,,,,,,,
2026-07-23 14:35:00,28790.55,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.001090140611484985,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 14:40:00,28786.25,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.008527976827048379,0.0025,,,,,,,,,,,,
2026-07-23 14:40:00,28786.25,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.008247763545431509,0.0025,,,,,,,,,,,,
2026-07-23 14:40:00,28786.25,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.0012393323565322275,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 14:45:00,28800.3,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.008044058917436002,0.0025,,,,,,,,,,,,
2026-07-23 14:45:00,28800.3,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.008739869362542545,0.0025,,,,,,,,,,,,
2026-07-23 14:45:00,28800.3,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.0007518570035289708,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 14:50:00,28814.25,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.007563585263408007,0.0025,,,,,,,,,,,,
2026-07-23 14:50:00,28814.25,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.009228472647147505,0.0025,,,,,,,,,,,,
2026-07-23 14:50:00,28814.25,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.00026785122599187923,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 14:55:00,28826.0,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.007158885232237493,0.0025,,,,,,,,,,,,
2026-07-23 14:55:00,28826.0,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.00964002021661761,0.0025,,,,,,,,,,,,
2026-07-23 14:55:00,28826.0,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.00013982389128844544,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 15:00:00,28811.55,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.007656580164187639,0.0025,,,,,,,,,,,,
2026-07-23 15:00:00,28811.55,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.009133904269482008,0.0025,,,,,,,,,,,,
2026-07-23 15:00:00,28811.55,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.0003615297635797238,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 15:05:00,28785.55,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.008552086616139412,0.0025,,,,,,,,,,,,
2026-07-23 15:05:00,28785.55,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.008223245817888584,0.0025,,,,,,,,,,,,
2026-07-23 15:05:00,28785.55,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.0012636193847957613,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 15:10:00,28777.75,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.008820738551724919,0.0025,,,,,,,,,,,,
2026-07-23 15:10:00,28777.75,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.007950048282410582,0.0025,,,,,,,,,,,,
2026-07-23 15:10:00,28777.75,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.0015342462711605473,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 15:15:00,28753.5,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.00965597053094917,0.0025,,,,,,,,,,,,
2026-07-23 15:15:00,28753.5,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.007100684149674407,0.0025,,,,,,,,,,,,
2026-07-23 15:15:00,28753.5,zone_skip,score_h4,2026-07-22 20:00:00,28821.97,long,0.0023756183217178133,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 15:20:00,28735.3,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.010282825047315437,0.0025,,,,,,,,,,,,
2026-07-23 15:20:00,28735.3,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.006463223233558984,0.0025,,,,,,,,,,,,
2026-07-23 15:20:00,28735.3,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.003007081056569065,0.0025,,,,,,,,,,,,
2026-07-23 15:25:00,28726.75,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.010577308899784168,0.0025,,,,,,,,,,,,
2026-07-23 15:25:00,28726.75,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.006163756704285018,0.0025,,,,,,,,,,,,
2026-07-23 15:25:00,28726.75,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.003303729758930467,0.0025,,,,,,,,,,,,
2026-07-23 15:30:00,28699.6,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.011512424290956936,0.0025,,,,,,,,,,,,
2026-07-23 15:30:00,28699.6,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.005212819128871064,0.0025,,,,,,,,,,,,
2026-07-23 15:30:00,28699.6,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.004245719498008034,0.0025,,,,,,,,,,,,
2026-07-23 15:35:00,28657.35,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.003732999145031749,0.0025,,,,,,,,,,,,
2026-07-23 15:35:00,28657.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.005711615132484095,0.0025,,,,,,,,,,,,
2026-07-23 15:40:00,28650.1,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.003479065538337429,0.0025,,,,,,,,,,,,
2026-07-23 15:40:00,28650.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.005963159353784721,0.0025,,,,,,,,,,,,
2026-07-23 15:45:00,28647.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.003400258556949536,0.0025,,,,,,,,,,,,
2026-07-23 15:45:00,28647.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.00604122480177457,0.0025,,,,,,,,,,,,
2026-07-23 15:50:00,28645.35,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.0033126952442963224,0.0025,,,,,,,,,,,,
2026-07-23 15:50:00,28645.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.006127964188429959,0.0025,,,,,,,,,,,,
2026-07-23 15:55:00,28648.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.0034352838820108215,0.0025,,,,,,,,,,,,
2026-07-23 15:55:00,28648.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.006006529047112415,0.0025,,,,,,,,,,,,
2026-07-23 16:00:00,28631.1,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.002813584362173003,0.0025,,,,,,,,,,,,
2026-07-23 16:00:00,28631.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.006622378692365672,0.0025,,,,,,,,,,,,
2026-07-23 16:05:00,28589.1,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0013425207095990094,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 16:05:00,28589.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008079600388176194,0.0025,,,,,,,,,,,,
2026-07-23 16:10:00,28588.35,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0013162517158030451,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 16:10:00,28588.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.00810562220417281,0.0025,,,,,,,,,,,,
2026-07-23 16:15:00,28577.85,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0009484858026595468,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 16:15:00,28577.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008469927628125441,0.0025,,,,,,,,,,,,
2026-07-23 16:20:00,28564.1,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.00046688758306687026,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 16:20:00,28564.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008946994254730075,0.0025,,,,,,,,,,,,
2026-07-23 16:25:00,28581.1,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.001062318109108725,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 16:25:00,28581.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008357166425473435,0.0025,,,,,,,,,,,,
2026-07-23 16:30:00,28621.1,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0024633311115601474,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 16:30:00,28621.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.0069693362389872246,0.0025,,,,,,,,,,,,
2026-07-23 16:35:00,28658.1,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.0037592681388277133,0.0025,,,,,,,,,,,,
2026-07-23 16:35:00,28658.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.005685593316487479,0.0025,,,,,,,,,,,,
2026-07-23 16:40:00,28718.35,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.01086662636887633,0.0025,,,,,,,,,,,,
2026-07-23 16:40:00,28718.35,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.005869543973770168,0.0025,,,,,,,,,,,,
2026-07-23 16:40:00,28718.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.003595174098092622,0.0025,,,,,,,,,,,,
2026-07-23 16:45:00,28621.85,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0024896001053561117,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 16:45:00,28621.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.006943314422990608,0.0025,,,,,,,,,,,,
2026-07-23 16:50:00,28677.85,zone_skip,tolerance,2026-07-21 00:00:00,29033.85,short,0.012261549880570438,0.0025,,,,,,,,,,,,
2026-07-23 16:50:00,28677.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.004451018308788103,0.0025,,,,,,,,,,,,
2026-07-23 16:50:00,28677.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.005000352161909911,0.0025,,,,,,,,,,,,
2026-07-23 16:55:00,28570.05,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0006752882671815448,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 16:55:00,28570.05,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008740554514490228,0.0025,,,,,,,,,,,,
2026-07-23 17:00:00,28610.1,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.002078052535886006,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:00:00,28610.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.007350989540270933,0.0025,,,,,,,,,,,,
2026-07-23 17:05:00,28577.8,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0009467345364065079,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:05:00,28577.8,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008471662415858523,0.0025,,,,,,,,,,,,
2026-07-23 17:10:00,28565.55,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0005176743044057598,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:10:00,28565.55,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008896685410469925,0.0025,,,,,,,,,,,,
2026-07-23 17:15:00,28566.35,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0005456945644547628,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:15:00,28566.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008868928806740227,0.0025,,,,,,,,,,,,
2026-07-23 17:20:00,28571.85,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0007383338522918333,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:20:00,28571.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008678102156098372,0.0025,,,,,,,,,,,,
2026-07-23 17:25:00,28594.35,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0015264036661707585,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:25:00,28594.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.00789744767619988,0.0025,,,,,,,,,,,,
2026-07-23 17:30:00,28531.85,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0006626791501595891,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:30:00,28531.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.010065932342584584,0.0025,,,,,,,,,,,,
2026-07-23 17:35:00,28617.35,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0023319861425803263,,,,0.0,0.0,1.0,,,,,,,
2026-07-23 17:35:00,28617.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.007099445318970307,0.0025,,,,,,,,,,,,
2026-07-23 17:40:00,28507.6,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.001512043282895764,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:40:00,28507.6,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.01090730439314185,0.0025,,,,,,,,,,,,
2026-07-23 17:45:00,28491.1,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.002089961146406976,,,,0.0,0.0,0.0,,,,,,,
2026-07-23 17:45:00,28491.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.011479784345067412,0.0025,,,,,,,,,,,,
2026-07-23 17:50:00,28443.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.0037449077555527185,0.0025,,,,,,,,,,,,
2026-07-23 17:55:00,28458.1,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.003245796873429399,0.0025,,,,,,,,,,,,
2026-07-23 18:00:00,28428.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.004270287631472002,0.0025,,,,,,,,,,,,
2026-07-23 18:05:00,28390.1,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.0056275189775968175,0.0025,,,,,,,,,,,,
2026-07-23 18:10:00,28355.1,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.006853405354741812,0.0025,,,,,,,,,,,,
2026-07-23 18:15:00,28397.1,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.005382341702167818,0.0025,,,,,,,,,,,,
2026-07-23 18:20:00,28364.35,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.0065294210979249204,0.0025,,,,,,,,,,,,
2026-07-23 18:25:00,28326.6,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.007851627118988451,0.0025,,,,,,,,,,,,
2026-07-23 18:30:00,28349.6,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.007046044642578883,0.0025,,,,,,,,,,,,
2026-07-23 18:35:00,28387.6,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.005715082290250031,0.0025,,,,,,,,,,,,
2026-07-23 18:40:00,28355.1,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.006853405354741812,0.0025,,,,,,,,,,,,
2026-07-23 18:45:00,28382.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.005881452584291138,0.0025,,,,,,,,,,,,
2026-07-23 18:50:00,28416.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.004690591532207428,0.0025,,,,,,,,,,,,
2026-07-23 18:55:00,28447.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.0036048064553075763,0.0025,,,,,,,,,,,,
2026-07-23 19:00:00,28475.85,zone_skip,tolerance,2026-07-21 08:00:00,28550.77,long,0.0026240973535915806,0.0025,,,,,,,,,,,,
2026-07-23 19:00:00,28475.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.01200889460366528,0.0025,,,,,,,,,,,,
2026-07-23 19:05:00,28482.35,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0023964327406932246,,,,0.0,0.0,1.75,,,,,,,
2026-07-23 19:05:00,28482.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.01178337219836127,0.0025,,,,,,,,,,,,
2026-07-23 19:10:00,28488.85,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.002168768127794868,,,,0.0,0.0,1.75,,,,,,,
2026-07-23 19:10:00,28488.85,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.011557849793057262,0.0025,,,,,,,,,,,,
2026-07-23 19:15:00,28490.1,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0021249864714682613,,,,0.0,0.0,1.75,,,,,,,
2026-07-23 19:15:00,28490.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.011514480099729567,0.0025,,,,,,,,,,,,
2026-07-23 19:20:00,28547.6,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0001110302804443415,,,,0.0,0.0,2.0,,,,,,,
2026-07-23 19:20:00,28547.6,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009519474206655639,0.0025,,,,,,,,,,,,
2026-07-23 19:25:00,28566.1,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0005369382331894414,,,,0.0,0.0,2.0,,,,,,,
2026-07-23 19:25:00,28566.1,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008877602745405765,0.0025,,,,,,,,,,,,
2026-07-23 19:30:00,28550.6,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,5.954305260484804e-06,,,,0.0,0.0,2.0,,,,,,,
2026-07-23 19:30:00,28550.6,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009415386942669173,0.0025,,,,,,,,,,,,
2026-07-23 19:35:00,28591.35,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.0014213276909869018,,,,0.0,0.0,2.0,,,,,,,
2026-07-23 19:35:00,28591.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.008001534940186345,0.0025,,,,,,,,,,,,
2026-07-23 19:40:00,28547.35,zone_skip,score_h4,2026-07-21 08:00:00,28550.77,long,0.00011978661170966288,,,,0.0,0.0,1.75,,,,,,,
2026-07-23 19:40:00,28547.35,zone_skip,tolerance,2026-07-22 20:00:00,28821.97,long,0.009528148145321177,0.0025,,,,,,,,,,,,
